Firm ID,Firm Name,GP or LP,Firm Type,Firm Country,Firm Region,ESG Status,ESG Policy Date Established,Impact Investing,ESG Status Date Established,General Policy Applied to Asset Classes,Asset class specific Policy,Asset class specific Policy 2,Asset class specific Policy 3,Socially Responsible Investment,ESG Policy URL,Additional Information,Active On Pro,Internal note date,Internal note update type,Internal note note type,Asia Investor Group on Climate Change,Asian Corporate Governance Association,Australian Council of Superannuation Investors,Carbon Disclosure Project (Formerly),Ceres,Climate Action 100+,Council of Institutional Investors,ESG Research Austrailia,Eumedion,Eurosif,FAIRR,Global Impact Investing Network,Global Real Estate Sustainability Benchmark – Infrastructure,Global Real Estate Sustainability Benchmark – Real Estate,IFC Operating Principles for Impact Management,Institutional Investors Group on Climate Change,Interfaith Center on Corporate Responsibility,International Corporate Governance Network,Invest Europe Responsible Investment Roundtable,Investor Group on Climate Change,Local Authority Pension Fund Forum,Principles for Responsible Investment (PRI),Responsible Investment Association (RIA),Responsible Investment Association Australia,Sustainability Accounting Standards Board,Task Force on Climate-related Financial Disclosures,UK Sustainable Investment and Finance Association,United Nations Environment Programme Finance Initiative,United Nations Global Compact,US SIF,ESG Sub Policies Type,ESG Sub Policies Date,ESG Sub Policies Policy Link,Sub Policy 2,Sub Policy 3,Dupes?
146378,Neo-Criterion Capital,GP,Hedge Fund Manager,Hong Kong,Greater China,No,,No,,,N/A,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146779,Media Development Investment Fund,GP,Private Equity Firm,US,North America,Unknown,,Yes - Sole focus,,,N/A,,,No,,,NR,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147026,Old Peak,GP,Hedge Fund Manager,Hong Kong,Greater China,No,,No,,,N/A,,,,,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147074,CIMB Private Banking,LP,Wealth Manager,Malaysia,Far East,No,,Unknown,,"PE, HF, RE, INF, NR",N/A,,,,,,"PE, HF, RE, INF, PD, NR, VC",43725,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147286,Social and Sustainable Capital,GP,Private Equity Firm,UK,West Europe,Yes,,Yes - Sole focus,,,N/A,,,,,,"INF,NR",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147379,Aegon Asset Management,LP,Asset Manager,Netherlands,West Europe,Yes,,Unknown,,"PE, HF, RE, INF, PD, NR, VC",N/A,,,,https://www.aegonassetmanagement.com/globalassets/asset-management/global/about-us/documents/ri/responsible-investment-policy.pdf,Aegon Asset Management has shown a commitment to ESG factors as a signatory to the Principles for Responsible Investment. ,"PE, HF, RE, INF, PD, NR, VC",43740,Partial Update,Web Research,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
147809,BosValen Asset Management,GP,Hedge Fund Manager,Hong Kong,Greater China,No,,No,,,N/A,,,,http://www.archimed-group.eu/legal-notices-2,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148470,Daiwa SB Investments,GP,Asset Manager,Japan,Far East,Yes,,,,,N/A,,,No,,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148809,Axxcess Wealth Management,LP,Fund of Hedge Funds Manager,US,North America,No,,No,,,N/A,,,,,"Imported from script in a initial load. Please, review it. Once done remove this comment.",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148919,FIM Asset Management,GP,Fund of Hedge Funds Manager,Finland,Nordic,Yes,,,,,N/A,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148928,Impax Asset Management,GP,Real Estate Firm,UK,West Europe,Yes,,Yes - Bespoke investment arm/funds,43466,,N/A,,,,https://greatlakesadvisors.com/sites/glaaip/files/GLA%20ESG%20Integration.pdf,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Modern Slavery & Human Trafficking,43549,https://impaxam.com/wp-content/uploads/2019/05/Impax_modern_slavery_statement-25-03-2019.pdf,0,0,1
149320,Lannebo Fonder,GP,Asset Manager,Sweden,Nordic,Yes,,,,,N/A,,,,https://www.leithwheeler.com/our-approach/investment-philosophy/responsible-investment,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149475,Baiterek National Management Holding,LP,Private Equity Firm (Investor),Kazakhstan,Central Asia,No,,Yes,,"INF, NR",N/A,,,No,,," INF, NR",43740,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150037,Tembo Capital,GP,Private Equity Firm,UK,West Europe,Yes,,,,,N/A,,,Yes - Sole focus,http://apis.pe/wp-content/uploads/2018/10/Apis_Partners-_ESGI_Policy.pdf?x39936,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150305,Salesforce Ventures,GP,Private Equity Firm,US,North America,Unknown,,Yes - Bespoke investment arm/funds,,,N/A,,,,http://www.fondita.com/en/funds/responsible-investment/,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150317,KZVK,LP,Public Pension Fund,Germany,West Europe,Yes,,Unknown,,"PE, RE, INF, PD, NR, VC",N/A,,,Yes,https://www.kzvk.de/die-kzvk/finanzierung/kapitalanlage,"KZVK has developed its own ESG guidelines including a list of 13 topics it doesn't invest in. This includes among other investments in nuclear weapons, land mines and energy producers without an environmental certificate.","PE, HF, RE, INF, PD, NR, VC",43698,Full Update,Call-out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150420,ACATIS Investment GmbH,GP,Hedge Fund Manager,Germany,West Europe,Yes,,,,,N/A,,,Consider as part of general strategy,https://www.swirepacific.com/sdreport/2018/,"Details on Swire Pacific's ESG policy can be found on its interactive Sustainability Report in the ""Assessing Materiality"" section.",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150425,VISIO Asset Management,GP,Hedge Fund Manager,Finland,Nordic,Yes,,,,,N/A,,,,,,PD,43727,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150821,Ashburton Investments,GP,Private Equity Firm,South Africa,Sub-Saharan Africa,Yes,,Consider as part of general strategy,,,N/A,,,,,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151119,Do Investment,LP,Family Office - Multi,Germany,West Europe,No,,No,,"PE, HF, PD",N/A,,,No,,,"PE, HF, RE, INF, PD, NR, VC",43704,Full Update,Call-out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151255,Accunia,GP,Family Office - Multi,Denmark,Nordic,Yes,,,,,N/A,,,,https://www.banquedeluxembourginvestments.com/documents/205138/249007/BLI+General+ESG+Policy+-+EN+-+28.03.2018.pdf/4e63179d-e811-4231-8abf-fd6bf7b6a879,,PE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151467,Lombard Odier Investment Managers,GP,Private Equity Firm,Switzerland,West Europe,Yes,,,,,N/A,,,,http://amatiglobal.com/documents/Environmental_Social_and_Governance_Issues_Statement.pdf,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151473,Lingohr & Partner Asset Management,GP,Asset Manager,Germany,West Europe,Yes,,,,,N/A,,,Yes - Sole focus,,,RE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151698,Eurizon Capital,GP,Hedge Fund Manager,Luxembourg,West Europe,Yes,,,,,N/A,,,,https://www.aquila-capital.de/en/esg/,,"INF,NR",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151814,Banor Capital,GP,Hedge Fund Manager,UK,West Europe,Yes,,,,,N/A,,,,https://www.ardevora.com/wp-content/uploads/2019/06/Engagement-Policy.pdf,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151820,Meeschaert Capital Partners,GP,Private Equity Firm,France,West Europe,Yes,,,43466,,N/A,,,No,,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151872,Elaïs Capital,GP,Private Equity Firm,France,West Europe,Yes,,,,,N/A,,,Yes - Sole focus,,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151982,GP Global,GP,Real Estate Firm,United Arab Emirates,Middle East,Unknown,,Unknown,,,N/A,,,No,,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151984,Systematica Investments,GP,Hedge Fund Manager,Jersey,West Europe,Yes,,,43525,,N/A,,,Yes - Sole focus,https://www.bigsocietycapital.com/sites/default/files/pdf/Governance%20Agreement.pdf,,"PE,PD,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152010,First Private Investment Management,GP,Hedge Fund Manager,Germany,West Europe,Yes,,,,,N/A,,,No,,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152044,Acion Partners,GP,Hedge Fund Manager,Hong Kong,Greater China,No,,No,,,N/A,,,,http://www.daiwasbi.co.jp/english/unpri/index.html,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152112,UBS Asset Management (UK),LP,Hedge Fund Manager,UK,West Europe,Yes,43577,Yes,43577,"PE, HF, RE, INF, PD, NR, VC",N/A,,,Yes,https://reporting.unpri.org/surveys/PRI-reporting-framework-2019/28AD3F86-DC98-47F3-BA56-CA10BD6ED403/bf735de92be04caa8c32fcbc25cbdd2c/html/2/?lang=en&a=1,,,43735,Full Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152379,Kintbury Capital,GP,Hedge Fund Manager,UK,West Europe,Yes,,,,,N/A,,,,https://dokumentit.s-pankki.fi/tiedostot/fim-varainhoidon-vastuullisen-sijoittamisen-periaatteet,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152806,CQS,GP,Private Equity Firm,UK,West Europe,Yes,,Unknown,,,N/A,,,Yes - Bespoke investment arm/funds,https://impaxam.com/wp-content/uploads/2019/05/Impax_ESG_Policy_2019.pdf,,RE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153630,UBI Pramerica,GP,Hedge Fund Manager,Italy,West Europe,Yes,,,,,N/A,,,,https://www.lannebofonder.se/en/responsible-investments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153870,"Stamos Capital Partners, L.P.",LP,Fund of Hedge Funds Manager,US,North America,No,,No,,HF,N/A,,,,,, HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154287,Alandsbanken Asset Management,GP,Real Estate Firm,Finland,Nordic,Yes,,,,,N/A,,,Yes - Bespoke investment arm/funds,,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154292,ClearVest,LP,Fund of Hedge Funds Manager,US,North America,No,,No,,HF,N/A,,,,,, HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154681,Alter Equity,GP,Private Equity Firm,France,West Europe,Yes,,Yes - Sole focus,,,N/A,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154702,MGG Investment Group,GP,Private Debt Firm,US,North America,Yes,,No,,,N/A,,,,,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154784,Vandaalen & Cie,GP,Asset Manager,Switzerland,West Europe,Yes,,,,,N/A,,,Consider as part of general strategy,http://www.ashburtoninvestments.com/docs/default-source/document-library/responsible-investing/responsible-investing-policy.pdf?sfvrsn=4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155252,ARP Investments,GP,Hedge Fund Manager,US,North America,Yes,,,,,N/A,,,,,,HF,43693,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155456,Ausbil Investment Management,GP,Hedge Fund Manager,Australia,Australasia,Yes,,,,,N/A,,,No,,,PE,43776,Full Update,Call-out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156551,All Weather Capital,GP,Hedge Fund Manager,South Africa,Sub-Saharan Africa,Yes,,,43405,,N/A,,,,https://am.lombardodier.com/home/sustainability/our-three-pillar-approach.html,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156554,Lynx Asset Management,GP,Hedge Fund Manager,Sweden,Nordic,Yes,,,,,N/A,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156720,Macrocapitales,GP,Private Equity Firm,Peru,South America,Yes,,,,,N/A,,,,https://www.eurizoncapital.it/Lists/AllegatiDocumento/Pagine/20190322162342_EurizonSRIExecutivePolicy.pdf,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156827,Architas,GP,Real Assets Fund of Funds Manager,UK,West Europe,Yes,,,,,N/A,,,,https://isr.meeschaert.com/wp-content/uploads/sites/20/2019/01/MAM_La-politique-ESG_MAJ-2019.pdf,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157027,GoldenSet Capital,GP,Infrastructure Firm,US,North America,Yes,,,,,N/A,,,,https://www.elais.eu/fr/14-criteres_esg/,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157088,Japan Real Estate Institute,GP,Real Estate Firm,Japan,Far East,Yes,,,,,N/A,,,,http://www.gpglobal.com/sustainability/,,RE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157136,Pier Capital,GP,Private Equity Firm,South Africa,Sub-Saharan Africa,Yes,,,,,N/A,,,,https://www.systematica.com/wp-content/uploads/Responsible-Investment-Policy-March-2019.pdf,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157209,PT Asabri,LP,Public Pension Fund,Indonesia,Far East,Yes,,Unknown,,"RE, INF",N/A,,,Yes,,," RE, INF",43732,N/A: No Update,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157259,Alternative Capital Partners,GP,Private Equity Firm,Tunisia,North Africa,Yes,,,,,N/A,,,,,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157387,Capital Export,GP,Private Equity Firm,France,West Europe,Yes,,,,,N/A,,,No,,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157774,Anderson Growth Partners,LP,Fund of Hedge Funds Manager,US,North America,No,,No,,HF,N/A,,,,,, HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
158454,About Capital Management,GP,Hedge Fund Manager,Hong Kong,Greater China,No,,No,,,N/A,,,,,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
158667,SEDCO Capital,GP,Real Estate Firm,Saudi Arabia,Middle East,Yes,,,,,N/A,,,,https://www.cqscapital.com/esg,"CQS is signatory to the PRI, fully supporting all Principals for Responsible Investment",PD,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
158761,KOIS Invest,GP,Private Equity Firm (Investor),Belgium,West Europe,No,,No,,,N/A,,,,,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
158986,GranBio,LP,Corporate Investor,Brazil,South America,Yes,,No,,,N/A,,,,http://www.granbio.com.br/en/conteudos/corporate-culture/,"Imported from script in a initial load. Please, review it. Once done remove this comment.",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
158995,KJK Capital,GP,Private Equity Firm,Finland,Nordic,Yes,,,,,N/A,,,,,,"PE,VC",43726,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159201,MicroVest Capital Management,GP,Hedge Fund Manager,US,North America,Yes,,Consider as part of general strategy,,,N/A,,,,https://www.alandsbanken.se/banktjanster/spara-placera/alandsbankens-kapitalforvaltning/ansvarsfulla-investeringar,,RE,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159214,Indép'AM,GP,Consultant,France,West Europe,Yes,,,,,N/A,,,Yes - Sole focus,,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159296,Alma Capital,GP,Investment Company,France,West Europe,Yes,,,,,N/A,,,No,,,PD,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159310,LankellyChase Foundation,LP,Foundation,UK,West Europe,Yes,,Unknown,,"PE, HF, RE, INF, PD, NR",N/A,,,,,LankellyChase Foundation has shown a commitment to ESG factors as a signatory to Principles for Responsible Investment (PRI).,"PE, HF, RE, INF, PD, NR",43740,N/A: No Update,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159362,Talaria Asset Management,GP,Hedge Fund Manager,Australia,Australasia,Yes,,,,,N/A,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159622,Carthona Capital,GP,Private Equity Firm,Australia,Australasia,Yes,,,,,N/A,,,,,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159764,Delta Alternative Management,GP,Hedge Fund Manager,France,West Europe,Yes,,,,,N/A,,,,https://www.ausbil.com.au/research-insights/esg,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160271,Gresham House,LP,Asset Manager,UK,West Europe,Pending,,No - may consider,,"PE, RE, INF, NR, VC",N/A,,,No - may consider,,Gresham House will complete full integration with UNPRI and TCFD guidelines in March 2020.,"PE, HF, RE, INF, PD, NR, VC",43739,Full Update,Call-out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160632,Futuregrowth Asset Management,GP,Real Estate Firm,South Africa,Sub-Saharan Africa,Yes,,Yes - Bespoke investment arm/funds,,,N/A,,,No,,,RE,43724,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160767,Integral Corp,GP,Private Equity Firm,Japan,Far East,Yes,,,,,N/A,,,,http://www.allweather.co.za/wp-content/uploads/2018/11/ESG-STRATEGY.pdf,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160846,GuardCap Asset Management,GP,Asset Manager,UK,West Europe,Yes,,,,,N/A,,,,,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161210,Payden & Rygel,GP,Hedge Fund Manager,US,North America,Yes,,,,,N/A,,,,,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
161259,Mansartis,GP,Asset Manager,France,West Europe,Yes,,,,,N/A,,,,,,NR,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161454,Clearbridge Investments,GP,Hedge Fund Manager,US,North America,Yes,,Consider as part of general strategy,,,N/A,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161582,SK Group,LP,Asset Manager,Germany,West Europe,Considering,,No,,PE,N/A,,,No - may consider,,SK Group does not currently have an ESG policy but is considering adopting one moving forward.,"PE, HF, RE, INF, PD, NR, VC",43769,Full Update,Call-out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161691,Edge Natural Resources,GP,Private Equity Firm,US,North America,No,,No,,,N/A,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162016,Greentech Capital Advisors,GP,Hedge Fund Manager,US,North America,Yes,,Consider as part of general strategy,,,N/A,,,,,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162111,Bain Capital Ventures,GP,Private Equity Firm,US,North America,No,,No,,,N/A,,,,https://www.capital-export.fr/demarche-esg/,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162190,Entra ASA,GP,Real Estate - Other,Norway,Nordic,Yes,,,,,N/A,,,No,,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162215,Primary Wave,GP,Other,US,North America,Yes,,,,,N/A,,,,https://sedcocapital.com/philosophy#UNPRI,,RE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162322,Alistithmar Capital,GP,Placement Agent,Saudi Arabia,Middle East,Yes,,,42856,,N/A,,,,,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162324,Upaya Social Ventures,GP,Private Equity Firm,US,North America,No,,Yes - Sole focus,,,N/A,,,,,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162431,Hudson Sustainable Investments,GP,Private Equity Firm,US,North America,Unknown,,Yes - Bespoke investment arm/funds,,,N/A,,,Consider as part of general strategy,https://www.unpri.org/searchresults?qkeyword=RESONANCE&PageSize=10&parametrics=WVSECTIONCODE%7C1018&cmd=ReplaceKeyword&val=RESONANCE,,RE,43728,Full Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162532,Roxbury Asset Management,GP,Hedge Fund Manager,UK,West Europe,Yes,,,,,N/A,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162909,Mayfair Equity Partners,GP,Private Equity Firm,UK,West Europe,Yes,,,,,N/A,,,,,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
